"treat","age","edu","black","hisp","married","re74","re75","re78","u74","u75","nodegree","agesq","edusq","re74sq","re75sq","u74black","p_lpm","p_logit"
0,21,12,1,0,0,6661.509765625,11458.099609375,11208.599609375,0,0,0,441,144,44375712.3575172,131288046.65836,0,0.190571812553501,0.0835427915659982
0,27,12,1,0,1,6855.47021484375,0,8275.26953125,0,1,0,729,144,46997471.8666098,0,0,0.0653712197573848,0.158535875807377
0,27,13,1,0,1,6857.43017578125,4096.259765625,24514,0,0,0,729,169,47024348.6157153,16779344.0674782,0,0.0581780963028233,0.0502443265412476
0,24,12,1,0,1,6857.43017578125,14322.599609375,26599.099609375,0,0,0,576,144,47024348.6157153,205136859.570469,0,0.0418227764801419,0.00842211751034964
0,28,15,1,0,0,7445.2099609375,0,12708.400390625,0,1,0,784,225,55431151.362443,0,0,0.198014950871737,0.216789087252349
0,53,14,1,0,1,7641.14013671875,8421.6796875,8127.5,0,0,0,2809,196,58387022.5889742,70924688.7588501,0,-0.00615941926344019,0.000122986567504419
0,19,12,1,0,0,7837.06982421875,3759.67993164062,3694.32006835938,0,0,0,361,144,61419663.4296801,14135193.1883813,0,0.212781698077302,0.273188807607588
0,32,12,1,0,1,7837.06982421875,5370.97021484375,8866.3603515625,0,0,0,1024,144,61419663.4296801,28847321.0487387,0,0.0391648792731629,0.0423703726204629
0,20,12,1,0,1,7837.06982421875,8951.6103515625,20688.19921875,0,0,0,400,144,61419663.4296801,80131327.8862009,0,0.0636793925899088,0.0199102092582455
0,27,12,1,0,1,7837.06982421875,8951.6103515625,2210.67993164062,0,0,0,729,144,61419663.4296801,80131327.8862009,0,0.0439963704494144,0.0248629427647651
0,23,12,1,0,1,7837.06982421875,12532.2998046875,21870.400390625,0,0,0,529,144,61419663.4296801,157058538.39457,0,0.0476053941448517,0.0111143244024041
0,23,12,1,0,1,7993.81005859375,13427.400390625,4433.18017578125,0,0,0,529,144,63900999.2528746,180295081.250156,0,0.0457694500340077,0.00910655792498684
0,21,12,1,0,1,8150.5498046875,13092.599609375,10583.5,0,0,0,441,144,66431462.1186914,171416164.531406,0,0.0521001412600391,0.00873425368431598
0,24,12,1,0,1,8275.9404296875,15416.5,8335.8603515625,0,0,0,576,144,68491189.9957361,237668472.25,0,0.0390369678716207,0.006067301518076
0,26,12,1,0,1,8616.8603515625,8593.5498046875,10344.099609375,0,0,0,676,144,74250282.3183298,73849098.2456446,0,0.0470725973537504,0.0256248602027131
0,23,14,1,0,1,8675.6298828125,10398.2001953125,13004,0,0,0,529,196,75266553.8635492,108122567.301797,0,0.0547044281218536,0.00702907495857126
0,25,12,1,0,0,8816.7001953125,6266.1298828125,10344.099609375,0,0,0,625,144,77734202.3340235,39264383.7082758,0,0.189272676721479,0.218571159391562
0,23,12,1,0,1,8816.7001953125,12174.2001953125,18471.599609375,0,0,0,529,144,77734202.3340235,148211150.395547,0,0.0478531716064107,0.011249895323739
0,27,12,1,0,0,8816.7001953125,14322.599609375,19210.400390625,0,0,0,729,144,77734202.3340235,205136859.570469,0,0.167107226614675,0.0476137896875151
0,21,12,1,0,0,8816.7001953125,14859.7001953125,5578.419921875,0,0,0,441,144,77734202.3340235,220810689.89457,0,0.182830847082533,0.0367312844295425
0,23,14,1,0,1,8934.259765625,12532.2998046875,8866.3603515625,0,0,0,529,196,79820997.5596657,157058538.39457,0,0.050256073234374,0.00439582819431307
0,23,16,1,0,0,9012.6298828125,16490.69921875,19210.400390625,0,0,0,529,256,81227497.4045649,271943160.723282,0,0.170727322868698,0.0035602882717679
0,27,12,1,0,1,9067.490234375,5370.97021484375,6649.77001953125,0,0,0,729,144,82219379.150486,28847321.0487387,0,0.051350210810264,0.0483595610527348
0,21,12,1,0,1,9169.3701171875,7161.2900390625,7388.6298828125,0,0,0,441,144,84077348.3459711,51284075.0235758,0,0.0640127492443515,0.028533026266728
0,23,12,1,0,1,9169.3701171875,8271.2900390625,10403.2001953125,0,0,0,529,144,84077348.3459711,68414238.9102945,0,0.0558272819099697,0.0250110107757765
0,21,14,1,0,0,9420.150390625,5370.97021484375,9900.76953125,0,0,0,441,196,88739233.3819923,28847321.0487387,0,0.205546207930951,0.105593337425425
0,27,12,1,0,1,9796.330078125,0,11821.7998046875,0,1,0,729,144,95968082.9995766,0,0,0.0639740981543299,0.13451422626957
0,21,12,1,0,1,9796.330078125,4296.77001953125,14777.2998046875,0,0,0,441,144,95968082.9995766,18462232.6007426,0,0.070271255892115,0.0498082114515712
0,33,12,1,0,0,9796.330078125,8951.6103515625,0,0,0,0,1089,144,95968082.9995766,80131327.8862009,0,0.162364547649335,0.0989618883431418
0,22,12,1,0,1,9796.330078125,10741.900390625,11162.7001953125,0,0,0,484,144,95968082.9995766,115388424.00211,0,0.0531967564054731,0.013721738912967
0,29,12,1,0,1,9796.330078125,12532.2998046875,19210.400390625,0,0,0,841,144,95968082.9995766,157058538.39457,0,0.0304983392151048,0.00987756960412142
0,23,12,1,0,1,9796.330078125,12532.2998046875,11821.7998046875,0,0,0,529,144,95968082.9995766,157058538.39457,0,0.0467210315702807,0.00983397543509974
0,27,12,1,0,1,9796.330078125,14322.599609375,11821.7998046875,0,0,0,729,144,95968082.9995766,205136859.570469,0,0.0322505319299496,0.00710736715137922
0,24,12,1,0,1,9796.330078125,14322.599609375,33987.69921875,0,0,0,576,144,95968082.9995766,205136859.570469,0,0.0404267250554909,0.0069588845502061
0,25,12,1,0,1,9796.330078125,21483.900390625,6649.77001953125,0,0,0,625,144,95968082.9995766,461557975.994297,0,0.0251079663627589,0.00156923043260603
0,30,12,1,0,1,9796.330078125,25064.5,29554.5,0,0,0,900,144,95968082.9995766,628229160.25,0,0.00646621327482459,0.000676271023671195
0,26,12,1,0,0,9913.8896484375,10741.900390625,15619.599609375,0,0,0,676,144,98285207.9613962,115388424.00211,0,0.176426289212329,0.0916813268677689
0,31,12,1,0,1,10188.2001953125,8951.6103515625,9605.2197265625,0,0,0,961,144,103799423.219766,80131327.8862009,0,0.0326610165049422,0.0186204016208688
0,25,13,1,0,0,10247,15396.7998046875,12486.7998046875,0,0,0,625,169,105001009,237061444.225625,0,0.172677849172025,0.0242652185782087
0,27,12,1,0,0,10623.099609375,3222.580078125,8866.3603515625,0,0,0,729,144,112850245.310703,10385022.3599281,0,0.19018645107329,0.326844110233948
0,27,12,1,0,1,10776,8951.6103515625,7536.41015625,0,0,0,729,144,116122176,80131327.8862009,0,0.042739314753927,0.0208783749957425
0,24,12,1,0,0,10776,9309.6796875,8275.26953125,0,0,0,576,144,116122176,86670135.8838501,0,0.184590447078111,0.112858813707855
0,20,12,1,0,0,10776,16372.5,29554.5,0,0,0,400,144,116122176,268058756.25,0,0.182180571377783,0.0224686705481708
0,23,12,1,0,1,10776,20481.30078125,29392,0,0,0,529,144,116122176,419483681.692032,0,0.0319399016474079,0.00174054691057604
0,26,12,1,0,1,11167.7998046875,1074.18994140625,8866.3603515625,0,0,0,676,144,124719752.477578,1153884.03021836,0,0.0634619089577785,0.102945215527891
0,23,12,1,0,1,11167.7998046875,7812.97021484375,14777.2998046875,0,0,0,529,144,124719752.477578,61042503.5780356,0,0.0560534471906004,0.0246464950842269
0,24,12,1,0,0,11285.400390625,13069.400390625,10344.099609375,0,0,0,576,144,127360261.976719,170809226.570469,0,0.176739438202001,0.0525570197776371
0,23,12,1,0,0,11328.5,2685.47998046875,29216.099609375,0,0,0,529,144,128334912.25,7211802.72549844,0,0.202216558597129,0.332382500815978
0,28,14,1,0,1,11755.599609375,0,25875,0,1,0,784,196,138194122.175938,0,0,0.063804895081856,0.0547668999215161
0,29,12,1,0,1,11755.599609375,9846.76953125,20688.19921875,0,0,0,841,144,138194122.175938,96958870.2015533,0,0.0352818676338002,0.0156816740829025
0,24,13,1,0,1,11755.599609375,10741.900390625,31097.30078125,0,0,0,576,169,138194122.175938,115388424.00211,0,0.0496133275418807,0.00913874833149567
0,21,12,1,0,1,11755.599609375,14322.599609375,16255,0,0,0,441,144,138194122.175938,205136859.570469,0,0.048292974061222,0.00547664198383719
0,25,12,1,0,1,11755.599609375,14322.599609375,21427,0,0,0,625,144,138194122.175938,205136859.570469,0,0.0369590702408111,0.00639029160895459
0,22,13,1,0,1,11755.599609375,15217.7001953125,0,0,0,0,484,169,138194122.175938,231578399.234414,0,0.0464878121915909,0.00327794760103185
0,27,15,1,0,0,11755.599609375,16744.900390625,18442,0,0,0,729,225,138194122.175938,280391689.091953,0,0.162655658987082,0.00597383097841052
0,26,12,1,0,1,11775.2001953125,14150.7001953125,16342.2001953125,0,0,0,676,144,138655339.639688,200242316.017617,0,0.0345560019781583,0.00666706643930829
0,25,13,1,0,1,11931.900390625,13824.900390625,12656.7001953125,0,0,0,625,169,142370246.931797,191127870.810703,0,0.0406420723597492,0.00480910251283878
0,30,12,1,0,1,12225.7998046875,10741.900390625,18962.19921875,0,0,0,900,144,149470180.864297,115388424.00211,0,0.0307272937537148,0.0121616510208769
0,24,12,1,0,1,12658.7998046875,19693.5,19210.400390625,0,0,0,576,144,160245212.495156,387833942.25,0,0.0298484203681293,0.00193370052436204
0,37,17,1,0,1,12735.2001953125,1306.93994140625,4236.64013671875,0,0,0,1369,289,162185324.014688,1708092.01044297,0,0.0252395405045582,0.00264530285081047
0,23,12,1,0,0,12735.2001953125,14322.599609375,20688.19921875,0,0,0,529,144,162185324.014688,205136859.570469,0,0.176697239596237,0.0369429749165273
0,25,16,1,0,1,12735.2001953125,18261.30078125,10521.400390625,0,0,0,625,256,162185324.014688,333475106.223282,0,0.0262554673944268,0.000322254850060925
0,28,12,1,0,1,12735.2001953125,19693.5,17732.69921875,0,0,0,784,144,162185324.014688,387833942.25,0,0.0190131203177569,0.00193283807131784
0,27,12,1,0,1,13127.099609375,12353.2001953125,11526.2998046875,0,0,0,729,144,172320744.154453,152601555.065469,0,0.0350108819169504,0.00911349258714946
0,26,16,1,0,1,13323,19693.5,19934.5,0,0,0,676,256,177502329,387833942.25,0,0.0209406077225197,0.000233845889131881
0,22,12,1,0,1,13518.900390625,13427.400390625,12560.7001953125,0,0,0,484,144,182760667.771641,180295081.250156,0,0.0466480755146788,0.00647690699938937
0,22,12,1,0,1,13665.900390625,17903.19921875,13299.5,0,0,0,484,144,186756833.486485,320524542.266251,0,0.0383406000113233,0.00250044187210418
0,22,12,1,0,1,13714.900390625,0,664.976989746094,0,1,0,484,144,188098492.724766,0,0,0.0766045262533595,0.103999362470509
0,25,12,1,0,1,13714.900390625,8235.48046875,17732.69921875,0,0,0,625,144,188098492.724766,67823138.5511627,0,0.0488488782001907,0.021167894048839
0,33,12,1,0,0,13714.900390625,11100,9605.2197265625,0,0,0,1089,144,188098492.724766,123210000,0,0.156658227444972,0.0540838832395455
0,55,16,1,0,1,13714.900390625,11995.2001953125,23531.30078125,0,0,0,3025,256,188098492.724766,143884827.725625,0,-0.0252046750780494,5.80830836738815e-06
0,47,12,1,0,1,13714.900390625,12433.7998046875,14777.2998046875,0,0,0,2209,144,188098492.724766,154599377.583047,0,-0.00984888992719134,0.000549284159277989
0,20,12,1,0,1,13714.900390625,12532.2998046875,8866.3603515625,0,0,0,400,144,188098492.724766,157058538.39457,0,0.0542032833427317,0.00683669952521072
0,26,12,1,0,1,13714.900390625,12532.2998046875,11821.7998046875,0,0,0,676,144,188098492.724766,157058538.39457,0,0.0372024276121155,0.00861344893354214
0,21,12,1,0,0,13714.900390625,13339.7001953125,11651.900390625,0,0,0,441,144,188098492.724766,177947601.30082,0,0.184111793167246,0.0393148288761154
0,24,12,1,0,1,13714.900390625,16112.900390625,16255,0,0,0,576,144,188098492.724766,259625558.998203,0,0.035869541871361,0.00393464553311867
0,39,12,1,0,1,13714.900390625,17008.099609375,14629.5,0,0,0,1521,144,188098492.724766,289275452.322422,0,-0.00274118424343433,0.00115891501271304
0,27,12,1,0,1,13714.900390625,19425,25860.19921875,0,0,0,729,144,188098492.724766,377330625,0,0.0218697681518003,0.00199845254971968
0,27,14,1,0,0,13812.7998046875,17036.69921875,20688.19921875,0,0,0,729,196,190793438.444375,290249120.270157,0,0.163607199668585,0.00909231685010253
0,20,12,1,0,1,14322.2001953125,17903.19921875,14777.2998046875,0,0,0,400,144,205125418.434609,320524542.266251,0,0.0440482959634333,0.00214484799411704
0,29,12,1,0,1,14392.7998046875,15396.7998046875,14777.2998046875,0,0,0,841,144,207152686.217813,237061444.225625,0,0.0236453276643551,0.00433756302743106
0,26,14,1,0,1,14506.400390625,17187.099609375,21678.19921875,0,0,0,676,196,210435652.293125,295396392.982578,0,0.0314488360511687,0.00132130314906924
0,24,12,1,0,1,14694.5,11816.099609375,11821.7998046875,0,0,0,576,144,215928330.25,139620209.978672,0,0.0439408976002219,0.00940728587964114
0,22,14,1,0,1,14694.5,12532.2998046875,21397.5,0,0,0,484,196,215928330.25,157058538.39457,0,0.0513448322694523,0.00317251876953558
0,27,12,1,0,1,14694.5,13427.400390625,14079.7998046875,0,0,0,729,144,215928330.25,180295081.250156,0,0.0325745544934562,0.00683365944456262
0,28,12,1,0,1,14694.5,14859.7001953125,19210.400390625,0,0,0,784,144,215928330.25,220810689.89457,0,0.0271937005962147,0.00495714246109406
0,35,12,1,0,1,14694.5,17187.099609375,21279.30078125,0,0,0,1225,144,215928330.25,295396392.982578,0,0.00566453052850988,0.00187218639256759
0,22,12,1,0,1,14790.5,14680.599609375,14038.400390625,0,0,0,484,144,218758890.25,215520004.890781,0,0.0439979445435719,0.00473579531104224
0,42,12,1,0,1,14988.400390625,11185.900390625,0,0,0,0,1764,144,224652146.269688,125124367.548985,0,0.00195090826881353,0.00219920029760422
0,31,12,1,0,0,15282.2998046875,17903.19921875,14777.2998046875,0,0,0,961,144,233548687.320352,320524542.266251,0,0.148350699022839,0.0145712378657386
0,32,16,1,0,1,15282.2998046875,19693.5,28076.80078125,0,0,0,1024,256,233548687.320352,387833942.25,0,0.00513066178804825,0.000173789141606675
0,22,13,1,0,1,15403.7998046875,14320.7998046875,18660.69921875,0,0,0,484,169,237277048.422891,205085307.045938,0,0.0473728864490678,0.00341880272976286
0,26,12,1,0,1,15411.599609375,8951.6103515625,11082.900390625,0,0,0,676,144,237517402.519688,80131327.8862009,0,0.0442863647226609,0.017267841402527
0,26,12,1,0,1,15478.2001953125,18175.400390625,19949.30078125,0,0,0,676,144,239574681.286172,330345179.359531,0,0.0263897569589355,0.00245516370196044
0,25,12,1,0,1,15674.099609375,3738.18994140625,10512.5,0,0,0,625,144,245677398.56461,13974064.0380309,0,0.0587091182213711,0.0504437863158669
0,28,15,1,0,1,15674.099609375,9452.900390625,31032.30078125,0,0,0,784,225,245677398.56461,89357325.7950783,0,0.0390243730837264,0.00361065025608067
0,21,13,1,0,1,15674.099609375,12532.2998046875,25121.400390625,0,0,0,441,169,245677398.56461,157058538.39457,0,0.0537159463882525,0.00467627350418478
0,54,16,1,0,1,15674.099609375,14322.599609375,11821.7998046875,0,0,0,2916,256,245677398.56461,205136859.570469,0,-0.0286154225515138,4.73495568772201e-06
0,26,12,1,0,1,15674.099609375,15217.7001953125,15516.099609375,0,0,0,676,144,245677398.56461,231578399.234414,0,0.0317022619754612,0.00455691140913567
0,34,12,1,0,1,15674.099609375,15754.7998046875,17732.69921875,0,0,0,1156,144,245677398.56461,248213716.885781,0,0.0104582579211728,0.00273049806684867
0,21,12,1,0,1,15674.099609375,16112.900390625,11821.7998046875,0,0,0,441,144,245677398.56461,259625558.998203,0,0.0441064850776915,0.00320828335345637
0,23,12,1,0,1,15674.099609375,16202.400390625,19210.400390625,0,0,0,529,144,245677398.56461,262517778.418125,0,0.0381894967397115,0.00348842771348861
0,26,12,1,0,1,15674.099609375,17983.80078125,20688.19921875,0,0,0,676,144,245677398.56461,323417090.539688,0,0.0266995886091218,0.00254084689270973
0,21,12,1,0,1,15674.099609375,19693.5,19210.400390625,0,0,0,441,144,245677398.56461,387833942.25,0,0.0378315015516062,0.00150703191554268
0,54,12,1,0,0,15674.099609375,25064.5,20688.19921875,0,0,0,2916,144,245677398.56461,628229160.25,0,0.0910728949489486,2.6719851324153e-05
0,23,12,1,0,1,15870.099609375,30435.5,27781.30078125,0,0,0,529,144,251860061.611485,926319660.25,0,0.0165418054150759,0.000175674903793914
0,26,12,1,0,1,15987.599609375,17903.19921875,19506,0,0,0,676,144,255603341.269688,320524542.266251,0,0.0268053650553344,0.00256024332382562
0,28,12,1,0,1,15987.599609375,19693.5,13299.5,0,0,0,784,144,255603341.269688,387833942.25,0,0.0184157609338892,0.00171416242802248
0,27,12,1,0,1,16011.099609375,16112.900390625,20460.599609375,0,0,0,729,144,256355310.701328,259625558.998203,0,0.0273272218467579,0.00371291034882364
0,35,12,1,0,1,16066,16086,19210.400390625,0,0,0,1225,144,258116356,258759396,0,0.00746981116683801,0.00226122782515261
0,36,12,1,0,1,16261.900390625,21304.80078125,22165.900390625,0,0,0,1296,144,264449404.31461,453894536.328751,0,-0.00381014603555704,0.000663441435812425
0,21,12,1,0,1,16653.80078125,9846.76953125,7388.6298828125,0,0,0,441,144,277349080.461563,96958870.2015533,0,0.0563212765780863,0.0117548041453292
0,25,12,1,0,0,16653.80078125,14859.7001953125,22904.80078125,0,0,0,625,144,277349080.461563,220810689.89457,0,0.169442205813914,0.0304297636374716
0,25,16,1,0,1,16653.80078125,17008.099609375,21870.400390625,0,0,0,625,256,277349080.461563,289275452.322422,0,0.027809484955388,0.000365655393956655
0,24,14,1,0,1,16653.80078125,28466.099609375,40637.5,0,0,0,576,196,277349080.461563,810318826.97086,0,0.0192990117731882,0.000112807404110819
0,26,14,1,0,0,16667.5,21483.900390625,28815.69921875,0,0,0,676,196,277805556.25,461557975.994297,0,0.158352288417812,0.0032754523352504
0,23,12,1,0,1,16708.599609375,10491.2998046875,7565.9599609375,0,0,0,529,144,279177300.906406,110067371.591836,0,0.0492198002233028,0.0113399867927163
0,22,14,1,0,1,16849.69921875,21125.80078125,24086.900390625,0,0,0,484,196,283912363.762344,446299458.649063,0,0.0356383377358752,0.00048258522379757
0,43,12,1,0,1,17633.400390625,10741.900390625,21858.5,0,0,0,1849,144,310936809.336094,115388424.00211,0,0.000634350757169778,0.00182444128364122
0,28,14,1,0,1,17633.400390625,12532.2998046875,16255,0,0,0,784,196,310936809.336094,157058538.39457,0,0.0345787462050666,0.00316264124137649
0,23,12,1,0,1,17633.400390625,15217.7001953125,15516.099609375,0,0,0,529,144,310936809.336094,231578399.234414,0,0.0398651428716131,0.00408172876644111
0,27,14,1,0,1,17633.400390625,16112.900390625,26599.099609375,0,0,0,729,196,310936809.336094,259625558.998203,0,0.0303907688598917,0.00150681692259446
0,26,12,1,0,1,17633.400390625,17416.30078125,23643.599609375,0,0,0,676,144,310936809.336094,303327532.902969,0,0.0275560865767737,0.00272126625530989
0,26,12,1,0,1,17633.400390625,18798.400390625,18471.599609375,0,0,0,676,144,310936809.336094,353379857.24625,0,0.0251461104232583,0.00203309917701785
0,24,13,1,0,0,17633.400390625,25064.5,22165.900390625,0,0,0,576,169,310936809.336094,628229160.25,0,0.157965692985799,0.00237738192346901
0,23,12,1,0,1,17672.599609375,14322.599609375,12294.7001953125,0,0,0,529,144,312320776.953281,205136859.570469,0,0.0415535607981537,0.00492847467300278
0,30,12,1,0,1,17760.80078125,17366.099609375,19210.400390625,0,0,0,900,144,315446044.391251,301581415.642735,0,0.0171730115865987,0.00248616986845406
0,21,13,1,0,0,18221.19921875,21125.80078125,21870.400390625,0,0,0,441,169,332012100.969376,446299458.649063,0,0.172546413961894,0.00467849057818739
0,30,12,1,0,1,18338.69921875,25422.599609375,22165.900390625,0,0,0,900,144,336307889.035782,646308570.898594,0,0.00426164058976928,0.000452211132488754
0,27,14,1,0,1,18613,0,13299.5,0,1,0,729,196,346443769,0,0,0.0654568024113677,0.0449136122242811
0,32,12,1,0,1,18613,16112.900390625,17732.69921875,0,0,0,1024,144,346443769,259625558.998203,0,0.0144576495234183,0.00281346281493229
0,28,12,1,0,0,18613,17008.099609375,19949.30078125,0,0,0,784,144,346443769,289275452.322422,0,0.157398180580155,0.0184117814643838
0,44,12,1,0,1,18613,23632.30078125,19210.400390625,0,0,0,1936,144,346443769,558485640.215469,0,-0.0243026305553487,9.38227742774826e-05
0,44,12,1,0,1,18613,23632.30078125,19210.400390625,0,0,0,1936,144,346443769,558485640.215469,0,-0.0243026305553487,9.38227742774826e-05
0,36,12,1,0,1,18613,25064.5,33692.19921875,0,0,0,1296,144,346443769,628229160.25,0,-0.00962681812691831,0.000286021488903369
0,32,13,1,0,1,18809,14143.5,26599.099609375,0,0,0,1024,169,353778481,200038592.25,0,0.0209319959077629,0.00290443971246066
0,37,12,1,0,1,18809,16112.900390625,32510,0,0,0,1369,144,353778481,259625558.998203,0,0.00278123196607915,0.00164368241767594
0,34,12,1,0,0,18848.099609375,30435.5,12560.7001953125,0,0,0,1156,144,355250858.884922,926319660.25,0,0.122310802706145,0.000767698490268849
0,24,13,1,0,1,18881.5,16112.900390625,12560.7001953125,0,0,0,576,169,356511042.25,259625558.998203,0,0.0381862961684964,0.00232665069202863
0,23,12,1,0,1,19004.900390625,13427.400390625,13299.5,0,0,0,529,144,361186238.857578,180295081.250156,0,0.043288778939158,0.00581434601104012
0,27,12,1,0,1,19004.900390625,19693.5,19210.400390625,0,0,0,729,144,361186238.857578,387833942.25,0,0.0209572044192791,0.00163281064359015
0,37,12,1,0,1,19004.900390625,25959.69921875,25860.19921875,0,0,0,1369,144,361186238.857578,673905983.527969,0,-0.0131400958110221,0.000206486272293471
0,24,16,1,0,0,19494.69921875,15217.7001953125,23643.599609375,0,0,0,576,256,380043297.629532,231578399.234414,0,0.168278939526738,0.0032533594479626
0,37,12,1,0,1,19586.80078125,12031,14777.2998046875,0,0,0,1369,144,383642764.844376,144744961,0,0.0106467592934499,0.00386496474010772
0,21,12,1,0,0,19592.69921875,716.129028320312,22165.900390625,0,0,0,441,144,383873862.676407,512840.785202995,0,0.211715619345203,0.346015435473493
0,25,12,1,0,1,19592.69921875,5370.97021484375,24642.599609375,0,0,0,625,144,383873862.676407,28847321.0487387,0,0.0548087297637968,0.0331878200517831
0,24,13,1,0,1,19592.69921875,11637.099609375,18442,0,0,0,576,169,383873862.676407,135422087.318516,0,0.0468430744605487,0.00594871385285223
