treat,age,edu,black,hisp,married,re74,re75,re78,u74,u75,nodegree
0,23,12,0,0,1,21865.400390625,21483.900390625,25121.400390625,0,0,0
0,24,13,0,1,1,21922.19921875,24742.30078125,35317.69921875,0,0,0
0,51,12,0,0,1,21943.80078125,19156.5,24382.5,0,0,0
0,34,12,0,0,1,21943.80078125,20409.69921875,21131.5,0,0,0
0,27,12,0,0,1,21943.80078125,20588.69921875,18323.80078125,0,0,0
0,29,17,0,0,1,21943.80078125,21752.400390625,22165.900390625,0,0,0
0,26,13,0,1,1,21953.599609375,5671.740234375,25860.19921875,0,0,0
0,23,14,0,0,0,22139.69921875,18798.400390625,41376.30078125,0,0,0
0,46,12,0,0,1,22139.69921875,22622.5,23643.599609375,0,0,0
0,27,12,0,0,0,22139.69921875,25422.599609375,61769,0,0,0
0,27,14,0,0,1,22218.099609375,23306.400390625,26599.099609375,0,0,0
0,27,17,0,0,1,22237.69921875,22379,14777.2998046875,0,0,0
0,50,12,0,0,1,22306.30078125,27544.099609375,26876.900390625,0,0,0
0,50,12,0,0,1,22306.30078125,27544.099609375,26876.900390625,0,0,0
0,50,12,0,0,1,22306.30078125,27544.099609375,26876.900390625,0,0,0
0,48,12,0,0,1,22321.900390625,23881.099609375,25399.19921875,0,0,0
0,24,16,0,0,1,22335.599609375,22880.30078125,29037.30078125,0,0,0
0,25,12,0,1,1,22335.599609375,24169.400390625,31032.30078125,0,0,0
0,37,12,0,0,1,22441.400390625,16385,23269.80078125,0,0,0
0,37,12,0,0,1,22441.400390625,16385,23269.80078125,0,0,0
0,27,15,0,0,1,22531.599609375,20588.69921875,35465.3984375,0,0,0
0,41,12,0,1,1,22531.599609375,20946.80078125,22165.900390625,0,0,0
0,29,12,0,0,1,22531.599609375,21483.900390625,22165.900390625,0,0,0
0,27,16,0,0,1,22531.599609375,21483.900390625,23643.599609375,0,0,0
0,44,12,0,0,1,22531.599609375,22379,23643.599609375,0,0,0
0,26,13,0,0,1,22531.599609375,22379,37238.69921875,0,0,0
0,34,12,0,0,1,22531.599609375,22379,26599.099609375,0,0,0
0,20,12,0,0,1,22531.599609375,23274.19921875,24382.5,0,0,0
0,43,14,0,0,1,22531.599609375,23274.19921875,28520.099609375,0,0,0
0,47,12,0,1,1,22531.599609375,25028.69921875,25564.69921875,0,0,0
0,31,12,0,0,1,22531.599609375,25064.5,29554.5,0,0,0
0,33,12,0,0,1,22531.599609375,26496.80078125,24973.599609375,0,0,0
0,27,16,0,0,0,22531.599609375,30435.5,42854.1015625,0,0,0
0,23,14,0,0,1,22531.599609375,33658.1015625,26599.099609375,0,0,0
0,27,17,0,0,1,22594.30078125,18261.30078125,28815.69921875,0,0,0
0,50,16,0,0,0,22629.5,19693.5,17732.69921875,0,0,0
0,22,14,0,0,1,22682.400390625,24706.5,20688.19921875,0,0,0
0,34,12,0,0,1,22727.5,18619.400390625,20688.19921875,0,0,0
0,28,12,0,0,1,22727.5,20051.599609375,22904.80078125,0,0,0
0,26,12,0,0,1,22727.5,21483.900390625,26599.099609375,0,0,0
0,46,12,0,0,1,22727.5,21841.900390625,22904.80078125,0,0,0
0,27,17,0,0,1,22727.5,22379,24086.900390625,0,0,0
0,47,13,0,0,1,22727.5,22558.099609375,24382.5,0,0,0
0,29,17,0,0,1,22923.400390625,21483.900390625,27042.400390625,0,0,0
0,24,16,0,0,0,22923.400390625,22379,26451.30078125,0,0,0
0,30,16,0,0,1,22923.400390625,23274.19921875,28076.80078125,0,0,0
0,23,12,0,0,1,22982.19921875,24033.30078125,14777.2998046875,0,0,0
0,27,15,0,0,1,23119.30078125,0,0,0,1,0
0,25,12,0,0,1,23119.30078125,24074.5,25195.19921875,0,0,0
0,26,12,0,0,1,23315.30078125,26767.099609375,27633.5,0,0,0
0,26,12,0,0,1,23511.19921875,0,0,0,1,0
0,25,12,0,0,1,23511.19921875,11279,21279.30078125,0,0,0
0,32,12,0,0,1,23511.19921875,13785.5,31032.30078125,0,0,0
0,32,12,0,1,1,23511.19921875,13964.5,66497.703125,0,0,0
0,50,16,0,0,0,23511.19921875,14322.599609375,39974,0,0,0
0,25,13,0,0,0,23511.19921875,14322.599609375,20850.69921875,0,0,0
0,27,12,0,0,1,23511.19921875,15038.7001953125,12738,0,0,0
0,28,12,0,0,1,23511.19921875,16112.900390625,0,0,0,0
0,38,12,0,0,1,23511.19921875,16112.900390625,30293.400390625,0,0,0
0,31,12,0,0,1,23511.19921875,17903.19921875,22165.900390625,0,0,0
0,28,12,0,0,1,23511.19921875,18798.400390625,36943.19921875,0,0,0
0,23,12,0,0,1,23511.19921875,19854.69921875,18914.900390625,0,0,0
0,55,12,0,0,1,23511.19921875,20588.69921875,22165.900390625,0,0,0
0,34,17,0,0,1,23511.19921875,20588.69921875,23422,0,0,0
0,28,17,0,0,1,23511.19921875,20946.80078125,69453.1015625,0,0,0
0,31,14,0,0,1,23511.19921875,21483.900390625,27830,0,0,0
0,28,12,0,0,1,23511.19921875,21483.900390625,23643.599609375,0,0,0
0,25,12,0,1,1,23511.19921875,21483.900390625,25121.400390625,0,0,0
0,54,15,0,0,1,23511.19921875,21483.900390625,59109.1015625,0,0,0
0,35,12,0,0,1,23511.19921875,21483.900390625,29554.5,0,0,0
0,27,13,0,0,0,23511.19921875,21483.900390625,22165.900390625,0,0,0
0,45,12,0,0,1,23511.19921875,21483.900390625,0,0,0,0
0,28,16,0,0,1,23511.19921875,21483.900390625,11821.7998046875,0,0,0
0,30,16,0,0,1,23511.19921875,21483.900390625,22165.900390625,0,0,0
0,24,12,0,1,1,23511.19921875,21483.900390625,23052.5,0,0,0
0,26,14,0,0,1,23511.19921875,22021,22165.900390625,0,0,0
0,35,14,0,0,1,23511.19921875,22379,22165.900390625,0,0,0
0,42,17,0,0,1,23511.19921875,22379,0,0,0,0
0,42,17,0,0,1,23511.19921875,22379,0,0,0,0
0,28,16,0,0,1,23511.19921875,22379,27337.900390625,0,0,0
0,28,12,0,0,1,23511.19921875,22379,29554.5,0,0,0
0,27,14,0,0,1,23511.19921875,22558.099609375,23531.30078125,0,0,0
0,35,16,0,0,1,23511.19921875,22737.099609375,21834.900390625,0,0,0
0,55,12,0,0,1,23511.19921875,22916.099609375,17732.69921875,0,0,0
0,36,14,0,0,1,23511.19921875,23274.19921875,33248.80078125,0,0,0
0,42,16,0,1,1,23511.19921875,23274.19921875,29554.5,0,0,0
0,22,12,0,0,1,23511.19921875,23274.19921875,26155.80078125,0,0,0
0,38,12,0,0,1,23511.19921875,23274.19921875,25121.400390625,0,0,0
0,48,16,0,0,1,23511.19921875,23274.19921875,39898.6015625,0,0,0
0,48,16,0,0,1,23511.19921875,23274.19921875,39898.6015625,0,0,0
0,25,13,0,0,1,23511.19921875,23456.80078125,26008,0,0,0
0,23,14,0,0,1,23511.19921875,24169.400390625,31032.30078125,0,0,0
0,31,16,0,0,1,23511.19921875,24706.5,28963.400390625,0,0,0
0,26,12,0,0,1,23511.19921875,24885.5,26599.099609375,0,0,0
0,32,12,0,0,1,23511.19921875,25064.5,26599.099609375,0,0,0
0,29,13,0,0,1,23511.19921875,25064.5,0,0,0,0
0,29,13,0,0,1,23511.19921875,25064.5,0,0,0,0
0,30,16,0,0,1,23511.19921875,25243.5,27042.400390625,0,0,0
0,26,14,0,0,1,23511.19921875,25780.599609375,31032.30078125,0,0,0
0,32,16,0,0,1,23511.19921875,25959.69921875,35465.3984375,0,0,0
0,35,14,0,0,1,23511.19921875,26496.80078125,29554.5,0,0,0
0,35,14,0,0,1,23511.19921875,26496.80078125,29554.5,0,0,0
0,54,12,0,0,1,23511.19921875,26854.80078125,2049.610107421875,0,0,0
0,55,12,0,0,1,23511.19921875,26854.80078125,26599.099609375,0,0,0
0,55,12,0,0,1,23511.19921875,26854.80078125,26599.099609375,0,0,0
0,38,12,0,0,1,23511.19921875,26854.80078125,29554.5,0,0,0
0,25,12,0,0,0,23511.19921875,26854.80078125,18176,0,0,0
0,30,12,0,0,1,23511.19921875,28645.19921875,32510,0,0,0
0,25,17,0,0,1,23511.19921875,29003.19921875,28076.80078125,0,0,0
0,39,12,0,0,0,23511.19921875,31509.69921875,15516.099609375,0,0,0
0,28,14,0,0,1,23511.19921875,32225.80078125,36943.19921875,0,0,0
0,39,17,0,0,1,23511.19921875,35448.3984375,32510,0,0,0
0,49,12,0,0,1,23511.19921875,35806.5,23643.599609375,0,0,0
0,21,12,0,0,1,23511.19921875,50129,0,0,0,0
0,31,14,0,0,1,23707.099609375,20767.69921875,23939.19921875,0,0,0
0,27,12,0,0,1,23707.099609375,21483.900390625,33987.69921875,0,0,0
0,37,12,0,0,1,23707.099609375,22200,22904.80078125,0,0,0
0,51,12,0,0,1,23707.099609375,22379,19411.400390625,0,0,0
0,29,12,0,0,1,23707.099609375,26854.80078125,28076.80078125,0,0,0
0,27,14,0,0,1,23707.099609375,29540.30078125,23200.30078125,0,0,0
0,24,13,0,0,1,23903.099609375,1790.3199462890625,449.22900390625,0,0,0
0,32,12,0,0,1,23903.099609375,24812.099609375,12412.900390625,0,0,0
0,31,17,0,0,1,23903.099609375,25601.599609375,27042.400390625,0,0,0
0,46,12,0,0,0,23918.69921875,12532.2998046875,0,0,0,0
0,40,15,0,1,1,24001,23274.19921875,26599.099609375,0,0,0
0,27,16,0,0,1,24099,7161.2900390625,36204.30078125,0,0,0
0,27,17,0,0,1,24099,22200,25860.19921875,0,0,0
0,28,14,0,0,1,24099,22379,27337.900390625,0,0,0
0,29,17,0,0,1,24099,24527.400390625,23643.599609375,0,0,0
0,36,13,0,0,1,24099,25064.5,25564.69921875,0,0,0
0,23,12,0,0,1,24099,26854.80078125,17437.19921875,0,0,0
0,28,12,0,0,1,24294.900390625,18261.30078125,21427,0,0,0
0,28,12,0,0,1,24383.099609375,15217.7001953125,19210.400390625,0,0,0
0,34,12,0,0,1,24486.900390625,22200,22904.80078125,0,0,0
0,41,12,0,0,1,24490.80078125,14322.599609375,22165.900390625,0,0,0
0,25,13,0,0,1,24490.80078125,18261.30078125,0,0,0,0
0,45,12,0,0,1,24490.80078125,21483.900390625,10639.599609375,0,0,0
0,41,12,0,0,1,24490.80078125,21483.900390625,33987.69921875,0,0,0
0,35,16,0,0,0,24490.80078125,21841.900390625,24825.80078125,0,0,0
0,29,16,0,0,1,24490.80078125,23453.19921875,25860.19921875,0,0,0
0,28,13,0,0,1,24490.80078125,23868.599609375,23495.900390625,0,0,0
0,35,13,0,0,1,24490.80078125,23990.30078125,22165.900390625,0,0,0
0,35,16,0,0,1,24490.80078125,24169.400390625,25638.599609375,0,0,0
0,30,12,0,0,1,24490.80078125,25064.5,29554.5,0,0,0
0,29,12,0,0,1,24490.80078125,25064.5,28076.80078125,0,0,0
0,28,16,0,0,1,24490.80078125,26461,45809.5,0,0,0
0,30,16,0,0,1,24490.80078125,26854.80078125,38420.8984375,0,0,0
0,26,17,0,0,0,24490.80078125,26854.80078125,29702.30078125,0,0,0
0,22,13,0,0,1,24490.80078125,26854.80078125,39159.80078125,0,0,0
0,22,12,0,0,1,24490.80078125,26854.80078125,25121.400390625,0,0,0
0,26,16,0,0,0,24490.80078125,27750,9605.2197265625,0,0,0
0,48,16,0,0,1,24663.30078125,18082.30078125,25121.400390625,0,0,0
0,45,12,0,0,1,24686.80078125,15217.7001953125,27929,0,0,0
0,44,17,0,0,1,24686.80078125,23274.19921875,23348.099609375,0,0,0
0,26,16,0,0,1,24686.80078125,25422.599609375,29554.5,0,0,0
0,54,16,0,0,1,24686.80078125,26854.80078125,26451.30078125,0,0,0
0,54,16,0,0,1,24686.80078125,26854.80078125,26451.30078125,0,0,0
0,54,16,0,0,1,24686.80078125,26854.80078125,26451.30078125,0,0,0
0,29,12,0,0,1,24686.80078125,27750,24382.5,0,0,0
0,22,12,0,0,1,24765.099609375,21594.900390625,34320.19921875,0,0,0
0,39,17,0,0,1,24823.900390625,25064.5,27061.599609375,0,0,0
0,35,16,0,0,1,24882.69921875,24527.400390625,36943.19921875,0,0,0
0,44,12,0,0,1,24882.69921875,27929,25121.400390625,0,0,0
0,32,16,0,0,1,24980.69921875,25064.5,26599.099609375,0,0,0
0,27,17,0,0,1,25078.599609375,19693.5,24530.30078125,0,0,0
0,27,17,0,0,1,25078.599609375,19693.5,24530.30078125,0,0,0
0,26,12,0,0,1,25078.599609375,23274.19921875,26599.099609375,0,0,0
0,46,12,0,0,1,25078.599609375,24169.400390625,26780.80078125,0,0,0
0,25,16,0,0,0,25078.599609375,25601.599609375,30145.599609375,0,0,0
0,35,12,0,0,1,25078.599609375,26854.80078125,29554.5,0,0,0
0,33,16,0,0,1,25078.599609375,26854.80078125,24449,0,0,0
0,26,16,0,0,1,25078.599609375,30793.5,36943.19921875,0,0,0
0,20,12,0,0,1,25294.099609375,18798.400390625,25121.400390625,0,0,0
0,49,12,0,0,1,25470.5,17953.400390625,20244.900390625,0,0,0
0,25,13,0,0,1,25470.5,18798.400390625,23643.599609375,0,0,0
0,28,13,0,0,1,25470.5,19693.5,26599.099609375,0,0,0
0,27,12,0,0,0,25470.5,21483.900390625,25121.400390625,0,0,0
0,44,12,0,0,1,25470.5,21483.900390625,25634.099609375,0,0,0
0,23,12,0,1,1,25470.5,21483.900390625,32510,0,0,0
0,24,12,0,0,1,25470.5,22737.099609375,25121.400390625,0,0,0
0,27,12,0,0,1,25470.5,23095.19921875,31032.30078125,0,0,0
0,46,12,0,0,1,25470.5,23274.19921875,29554.5,0,0,0
0,31,12,0,0,1,25470.5,23274.19921875,22165.900390625,0,0,0
0,51,16,0,0,0,25470.5,24169.400390625,12708.400390625,0,0,0
0,37,12,0,0,0,25470.5,25780.599609375,22461.400390625,0,0,0
0,37,12,0,0,0,25470.5,25780.599609375,22461.400390625,0,0,0
0,30,12,0,0,1,25470.5,25959.69921875,28076.80078125,0,0,0
0,49,17,0,0,1,25470.5,26854.80078125,29554.5,0,0,0
0,49,17,0,0,1,25470.5,26854.80078125,29554.5,0,0,0
0,26,17,0,0,1,25470.5,26854.80078125,44331.80078125,0,0,0
0,37,13,0,0,1,25470.5,30435.5,32510,0,0,0
0,44,17,0,0,1,25470.5,30435.5,21427,0,0,0
0,30,17,0,0,1,25470.5,31330.599609375,38420.8984375,0,0,0
0,51,12,0,0,1,25470.5,32225.80078125,29554.5,0,0,0
0,28,17,0,0,1,25607.599609375,18091.19921875,22165.900390625,0,0,0
0,29,16,0,0,1,25666.400390625,28287.099609375,35465.3984375,0,0,0
0,40,12,0,0,1,25707.5,20409.69921875,23052.5,0,0,0
0,34,16,0,0,1,25862.30078125,0,0,0,1,0
0,51,12,0,0,1,25862.30078125,20588.69921875,24825.80078125,0,0,0
0,26,16,0,0,1,25862.30078125,22379,35465.3984375,0,0,0
0,46,12,0,0,1,25862.30078125,23274.19921875,35465.3984375,0,0,0
0,45,14,0,0,1,25862.30078125,28645.19921875,26599.099609375,0,0,0
0,49,12,0,0,1,25862.30078125,28645.19921875,26599.099609375,0,0,0
0,26,16,0,0,0,25862.30078125,31790.80078125,15646.2001953125,0,0,0
0,30,16,0,0,1,26058.19921875,28645.19921875,29259,0,0,0
0,50,12,0,0,1,26254.19921875,0,0,0,1,0
0,25,12,0,0,0,26254.19921875,21483.900390625,26599.099609375,0,0,0
0,27,17,0,0,0,26254.19921875,29540.30078125,31032.30078125,0,0,0
0,46,16,0,0,1,26293.400390625,65160.6015625,17732.69921875,0,0,0
0,46,16,0,0,1,26293.400390625,65160.6015625,17732.69921875,0,0,0
0,22,12,0,0,0,26450.099609375,23274.19921875,19210.400390625,0,0,0
0,55,12,0,0,1,26450.099609375,23990.30078125,29554.5,0,0,0
0,53,12,0,0,1,26450.099609375,25064.5,26008,0,0,0
0,44,12,0,0,1,26450.099609375,25959.69921875,26746.900390625,0,0,0
0,47,13,0,0,1,26450.099609375,25959.69921875,26625.69921875,0,0,0
0,46,14,0,0,1,26450.099609375,26496.80078125,29554.5,0,0,0
0,25,12,0,0,1,26450.099609375,26836.900390625,35465.3984375,0,0,0
0,28,16,0,0,1,26450.099609375,26854.80078125,29554.5,0,0,0
0,40,16,0,0,1,26450.099609375,26854.80078125,32421.30078125,0,0,0
0,40,16,0,0,1,26450.099609375,26854.80078125,32421.30078125,0,0,0
0,28,12,0,0,1,26450.099609375,26858.400390625,29480.599609375,0,0,0
0,29,15,0,0,1,26450.099609375,27250.5,28815.69921875,0,0,0
0,42,16,0,0,1,26450.099609375,27499.400390625,29554.5,0,0,0
0,30,15,0,0,1,26450.099609375,27571,29554.5,0,0,0
0,39,12,0,0,1,26450.099609375,27750,6354.22021484375,0,0,0
0,30,16,0,0,1,26450.099609375,28197.599609375,29554.5,0,0,0
0,50,12,0,0,1,26450.099609375,30077.400390625,26599.099609375,0,0,0
0,29,17,0,0,0,26614.69921875,28503.69921875,29315.099609375,0,0,0
0,29,15,0,0,1,26646,19693.5,32510,0,0,0
0,27,12,0,0,1,26646,29540.30078125,35465.3984375,0,0,0
0,31,12,0,1,1,26842,6982.259765625,17732.69921875,0,0,0
0,31,12,0,1,1,26842,6982.259765625,17732.69921875,0,0,0
0,29,12,0,0,1,26842,20588.69921875,42854.1015625,0,0,0
0,27,16,0,0,1,26842,22200,19210.400390625,0,0,0
0,42,17,0,0,1,26842,31330.599609375,36943.19921875,0,0,0
0,25,13,0,0,1,26996.69921875,28197.599609375,22165.900390625,0,0,0
0,48,12,0,0,1,27037.900390625,25064.5,23643.599609375,0,0,0
0,50,12,0,0,1,27037.900390625,26854.80078125,27337.900390625,0,0,0
0,28,17,0,0,1,27037.900390625,27750,51720.3984375,0,0,0
0,29,17,0,0,0,27037.900390625,29182.30078125,26599.099609375,0,0,0
0,33,17,0,0,1,27037.900390625,31867.69921875,28815.69921875,0,0,0
0,52,12,0,0,1,27220.099609375,24706.5,32510,0,0,0
0,22,12,0,0,1,27233.80078125,14322.599609375,32510,0,0,0
0,43,12,0,0,1,27233.80078125,25064.5,29554.5,0,0,0
0,34,13,0,0,1,27233.80078125,25064.5,31032.30078125,0,0,0
0,46,12,0,0,1,27233.80078125,28645.19921875,28076.80078125,0,0,0
0,31,17,0,0,1,27429.69921875,0,0,0,1,0
0,28,13,0,0,1,27429.69921875,20588.69921875,23578.599609375,0,0,0
0,25,12,0,0,1,27429.69921875,21483.900390625,28520.099609375,0,0,0
0,29,14,0,0,1,27429.69921875,22099.69921875,29644.69921875,0,0,0
0,24,16,0,0,0,27429.69921875,22200,25712.400390625,0,0,0
0,31,12,0,0,1,27429.69921875,22379,0,0,0,0
0,30,17,0,0,1,27429.69921875,25064.5,20688.19921875,0,0,0
0,32,12,0,0,1,27429.69921875,25064.5,16255,0,0,0
0,26,15,0,0,1,27429.69921875,25064.5,28815.69921875,0,0,0
0,28,16,0,0,1,27429.69921875,25064.5,31032.30078125,0,0,0
0,54,13,0,0,1,27429.69921875,25422.599609375,24382.5,0,0,0
0,30,14,0,0,1,27429.69921875,25780.599609375,31032.30078125,0,0,0
0,33,14,0,0,1,27429.69921875,25959.69921875,24382.5,0,0,0
0,33,12,0,0,1,27429.69921875,25959.69921875,27846.30078125,0,0,0
0,26,12,0,0,1,27429.69921875,26496.80078125,32510,0,0,0
0,44,13,0,0,1,27429.69921875,26774.30078125,35465.3984375,0,0,0
0,49,12,0,0,1,27429.69921875,26854.80078125,26599.099609375,0,0,0
0,28,12,0,0,1,27429.69921875,26854.80078125,22165.900390625,0,0,0
0,45,12,0,0,1,27429.69921875,26854.80078125,25121.400390625,0,0,0
0,40,12,0,0,1,27429.69921875,27008.80078125,25440.5,0,0,0
0,27,17,0,0,1,27429.69921875,27750,26599.099609375,0,0,0
0,51,16,0,0,1,27429.69921875,28645.19921875,28076.80078125,0,0,0
0,51,16,0,0,1,27429.69921875,28645.19921875,28076.80078125,0,0,0
0,43,12,0,0,1,27429.69921875,28645.19921875,25121.400390625,0,0,0
0,37,12,0,0,1,27429.69921875,28645.19921875,0,0,0,0
0,37,12,0,0,1,27429.69921875,28645.19921875,0,0,0,0
0,38,14,0,0,1,27429.69921875,29046.19921875,27929,0,0,0
0,36,16,0,0,0,27429.69921875,30256.5,30736.69921875,0,0,0
0,21,12,0,0,1,27429.69921875,30435.5,31978,0,0,0
0,25,14,0,0,0,27429.69921875,32225.80078125,31032.30078125,0,0,0
0,33,13,0,0,1,27429.69921875,41177.3984375,38420.8984375,0,0,0
0,38,14,0,0,1,27429.69921875,68032.296875,26599.099609375,0,0,0
0,32,16,0,0,1,27625.69921875,29540.30078125,33987.69921875,0,0,0
0,27,12,0,0,0,27821.599609375,27212.900390625,32510,0,0,0
0,24,17,0,0,0,27821.599609375,27571,32510,0,0,0
0,43,12,0,0,1,27821.599609375,28645.19921875,32510,0,0,0
0,26,17,0,0,1,27843.099609375,28645.19921875,49651.6015625,0,0,0
0,33,12,0,0,1,28017.5,25422.599609375,22757,0,0,0
0,34,14,0,0,1,28017.5,26854.80078125,36943.19921875,0,0,0
0,28,12,0,0,1,28017.5,29540.30078125,32510,0,0,0
0,41,12,0,0,1,28017.5,30435.5,32510,0,0,0
0,25,12,0,0,1,28017.5,31062.099609375,28076.80078125,0,0,0
0,28,17,0,0,1,28017.5,31151.599609375,31032.30078125,0,0,0
0,28,17,0,0,1,28213.400390625,25422.599609375,26451.30078125,0,0,0
0,53,12,0,0,1,28213.400390625,26854.80078125,0,0,0,0
0,55,12,0,0,1,28213.400390625,33206.8984375,31771.099609375,0,0,0
0,29,14,0,0,1,28409.400390625,21125.80078125,23348.099609375,0,0,0
0,39,14,0,0,1,28409.400390625,28645.19921875,31032.30078125,0,0,0
0,31,16,0,0,1,28409.400390625,28915.5,32510,0,0,0
0,25,16,0,0,1,28409.400390625,29540.30078125,32510,0,0,0
0,25,14,0,0,1,28409.400390625,30435.5,10935.2001953125,0,0,0
0,29,16,0,0,1,28409.400390625,32225.80078125,42854.1015625,0,0,0
0,27,14,0,0,1,28409.400390625,32225.80078125,39898.6015625,0,0,0
0,34,16,0,0,1,28409.400390625,32583.900390625,35465.3984375,0,0,0
0,45,12,0,0,1,28589.599609375,28263.80078125,29259,0,0,0
0,28,12,0,0,1,28605.30078125,20588.69921875,34135.5,0,0,0
0,43,16,0,0,1,28801.19921875,27929,26953.69921875,0,0,0
0,54,12,0,0,1,28889.400390625,35806.5,31032.30078125,0,0,0
0,29,16,0,0,1,28899.19921875,29540.30078125,0,0,0,0
0,55,12,0,0,1,29101,26409,29369.80078125,0,0,0
0,55,12,0,0,1,29101,26409,29369.80078125,0,0,0
0,24,12,0,0,1,29193.099609375,21304.80078125,19243,0,0,0
0,26,12,0,0,1,29330.19921875,28287.099609375,38420.8984375,0,0,0
0,41,13,0,0,0,29389,0,30293.400390625,0,1,0
0,47,17,0,0,1,29389,20230.599609375,42410.80078125,0,0,0
0,28,17,0,0,1,29389,21483.900390625,19210.400390625,0,0,0
0,42,12,0,0,1,29389,22379,28490.599609375,0,0,0
0,48,16,0,0,1,29389,23274.19921875,0,0,0,0
0,21,12,0,0,1,29389,24169.400390625,28815.69921875,0,0,0
0,46,12,0,0,1,29389,24214.099609375,33987.69921875,0,0,0
0,29,12,0,0,1,29389,25959.69921875,35465.3984375,0,0,0
0,38,12,0,0,1,29389,26496.80078125,30191.400390625,0,0,0
0,28,12,0,0,1,29389,26854.80078125,35465.3984375,0,0,0
0,38,12,0,0,1,29389,26854.80078125,31032.30078125,0,0,0
0,53,12,0,0,1,29389,26854.80078125,26599.099609375,0,0,0
0,46,12,0,0,1,29389,27033.900390625,27781.30078125,0,0,0
0,46,12,0,0,1,29389,27033.900390625,27781.30078125,0,0,0
0,33,16,0,0,1,29389,27750,96052.203125,0,0,0
0,34,12,0,0,1,29389,27912.900390625,11821.7998046875,0,0,0
0,35,17,0,0,1,29389,28645.19921875,28076.80078125,0,0,0
0,53,12,0,0,1,29389,28645.19921875,29554.5,0,0,0
0,26,12,0,0,1,29389,28645.19921875,33987.69921875,0,0,0
0,26,16,0,0,1,29389,28645.19921875,35022.1015625,0,0,0
0,50,13,0,0,1,29389,29540.30078125,28076.80078125,0,0,0
0,43,14,0,0,0,29389,30435.5,29554.5,0,0,0
0,26,14,0,0,0,29389,30435.5,29554.5,0,0,0
0,33,17,0,0,1,29389,30435.5,31032.30078125,0,0,0
0,33,17,0,0,1,29389,30435.5,19210.400390625,0,0,0
0,42,12,0,0,1,29389,30437.30078125,26008,0,0,0
0,34,12,0,0,1,29389,30793.5,31180,0,0,0
0,34,12,0,0,1,29389,30793.5,31180,0,0,0
0,34,17,0,0,1,29389,31330.599609375,25712.400390625,0,0,0
0,37,17,0,0,1,29389,31330.599609375,33987.69921875,0,0,0
0,34,17,0,0,1,29389,32225.80078125,32672.5,0,0,0
0,26,17,0,0,1,29389,32225.80078125,35465.3984375,0,0,0
0,36,17,0,0,1,29389,34911.30078125,32510,0,0,0
0,28,14,0,0,0,29389,35448.3984375,33987.69921875,0,0,0
0,31,12,0,0,1,29389,35806.5,39159.80078125,0,0,0
0,25,14,0,0,1,29389,35806.5,33839.8984375,0,0,0
0,31,14,0,0,1,29389,35806.5,56153.6015625,0,0,0
0,28,12,0,0,1,29389,41177.3984375,47287.30078125,0,0,0
0,34,12,0,0,1,29389,42967.69921875,31032.30078125,0,0,0
0,35,12,0,0,1,29422.30078125,28645.19921875,29554.5,0,0,0
0,31,12,0,0,1,29584.900390625,26854.80078125,29554.5,0,0,0
0,24,12,0,0,1,29780.900390625,30883.099609375,32510,0,0,0
0,28,12,0,0,1,29976.80078125,0,0,0,1,0
0,27,16,0,0,1,29976.80078125,30793.5,51720.3984375,0,0,0
0,47,12,0,0,1,30074.69921875,33312.5,15072.7998046875,0,0,0
0,47,12,0,0,1,30074.69921875,33312.5,15072.7998046875,0,0,0
0,37,14,0,1,1,30108.099609375,26854.80078125,26554.69921875,0,0,0
0,22,14,0,0,1,30368.599609375,20588.69921875,27485.69921875,0,0,0
0,47,12,0,0,1,30368.599609375,23274.19921875,25860.19921875,0,0,0
0,32,14,0,0,1,30368.599609375,24169.400390625,22165.900390625,0,0,0
0,29,15,0,0,0,30368.599609375,28645.19921875,44331.80078125,0,0,0
0,27,16,0,0,0,30368.599609375,31330.599609375,36943.19921875,0,0,0
0,37,14,0,0,1,30368.599609375,44758.1015625,81275,0,0,0
0,37,14,0,0,1,30368.599609375,44758.1015625,81275,0,0,0
0,43,12,0,0,1,30564.599609375,23811.30078125,31032.30078125,0,0,0
0,43,12,0,0,1,30564.599609375,23811.30078125,31032.30078125,0,0,0
0,34,12,0,0,1,30564.599609375,24885.5,24678,0,0,0
0,30,12,0,0,1,30564.599609375,26854.80078125,14777.2998046875,0,0,0
0,39,16,0,0,0,30564.599609375,28645.19921875,33987.69921875,0,0,0
0,35,16,0,0,1,30564.599609375,29540.30078125,37120.5,0,0,0
0,28,12,0,0,1,30564.599609375,32941.8984375,36204.30078125,0,0,0
0,32,12,0,0,1,30564.599609375,35806.5,23052.5,0,0,0
0,26,12,0,0,1,30564.599609375,39387.1015625,39898.6015625,0,0,0
0,27,12,0,0,1,30760.5,25064.5,31908.5,0,0,0
0,27,16,0,0,1,30760.5,26317.69921875,25860.19921875,0,0,0
0,28,12,0,0,1,30760.5,28824.19921875,39898.6015625,0,0,0
0,39,12,0,0,1,30760.5,32583.900390625,34726.6015625,0,0,0
0,48,12,0,0,1,30860.400390625,29270,34753.19921875,0,0,0
0,48,14,0,0,1,30895.69921875,34732.30078125,32510,0,0,0
0,37,17,0,0,1,30956.400390625,30435.5,27939.400390625,0,0,0
0,49,17,0,0,1,30956.400390625,31867.69921875,35465.3984375,0,0,0
0,25,15,0,0,1,30956.400390625,41177.3984375,35465.3984375,0,0,0
0,27,15,0,0,1,31152.30078125,34016.1015625,43001.80078125,0,0,0
